Hour,Car No.,Team,Drivers,Car,Category,Tyres  ,Laps,Total Time,Pitstops,Best Lap Number,Best LapTime,Best Lap Kph,total_time,Lap_record
12,43,DKR Engineering,T. VAN ROMPUY / U. DE WILDE / M. MARTIN,Oreca 07 - Gibson,LMP2,G,120,12:02:57,13,13.0,03:38.4,224.6,43377.0,218.4
12,39,Graff Racing,R. LACORTE / G. VAN DER GARDE / P. PILET,Oreca 07 - Gibson,LMP2,G,118,12:03:14,13,11.0,03:39.0,224.0,43394.0,219.0
12,32,Inter Europol Competition,M. KVAMME / J. MAGNUSSEN / A. FJORDBACH,Oreca 07 - Gibson,LMP2,G,116,11:07:56,14,57.0,03:39.4,223.6,40076.0,219.4
12,77,Dempsey - Proton Racing,C. RIED / M. PEDERSEN / J. ANDLAUER,Porsche 911 RSR - 19,LMGTE Am,M,118,10:31:04,14,89.0,03:55.1,208.7,37864.0,235.1
12,63,Prema Racing,D. PIN / D. KVYAT / M. BORTOLOTTI,Oreca 07 - Gibson,LMP2,G,113,9:35:29,11,65.0,03:39.3,223.7,34529.0,219.3
12,7,Toyota Gazoo Racing,M. CONWAY / K. KOBAYASHI / J. LOPEZ,Toyota GR010 HYBRID,HYPERCAR,M,103,7:58:44,10,12.0,03:30.0,233.6,28724.0,210.0
12,66,JMW Motorsport,T. NEUBAUER / L. PRETTE / G. PETROBELLI,Ferrari 488 GTE Evo,LMGTE Am,M,89,7:58:43,8,8.0,03:53.1,210.5,28723.0,233.1
12,923,Racing Team Turkey,S. YOLUC / T. GAMBLE / D. VANTHOOR,Oreca 07 - Gibson,LMP2,G,87,7:50:02,10,9.0,03:37.6,225.4,28202.0,217.6
12,75,Porsche Penske Motorsport,F. NASR / M. JAMINET / N. TANDY,Porsche 963,HYPERCAR,M,84,6:44:44,7,12.0,03:29.9,233.7,24284.0,209.9
12,72,TF Sport,A. ROBIN / M. ROBIN / V. HASSE-CLOT,Aston Martin Vantage AMR,LMGTE Am,M,58,5:15:31,5,14.0,03:55.0,208.7,18931.0,235.0
12,83,Richard Mille AF Corse,L. PEREZ COMPANC / A. ROVERA / L. WADOUX,Ferrari 488 GTE Evo,LMGTE Am,M,33,2:46:33,3,8.0,03:52.5,211.0,9993.0,232.5
12,60,Iron Lynx,C. SCHIAVONI / M. CRESSONI / A. PICARIELLO,Porsche 911 RSR - 19,LMGTE Am,M,28,2:20:55,2,8.0,03:51.4,212.0,8455.0,231.4
12,16,Proton Competition,R. HARDWICK / Z. ROBICHON / J. HEYLEN,Porsche 911 RSR - 19,LMGTE Am,M,28,2:20:57,2,10.0,03:58.7,205.5,8457.0,238.7
12,55,GMB Motorsport,G. BIRCH / M. SØRENSEN/ J. MØLLER,Aston Martin Vantage AMR,LMGTE Am,M,21,1:45:27,2,17.0,03:56.2,207.7,6327.0,236.2
12,21,AF Corse,S. MANN / J. PIGUET / U. DE PAUW,Ferrari 488 GTE Evo,LMGTE Am,M,21,1:45:28,2,11.0,03:54.8,208.9,6328.0,234.8
12,13,Tower Motorsports,S. THOMAS / R. TAYLOR / R. RAST,Oreca 07 - Gibson,LMP2,G,19,1:34:25,3,10.0,03:39.1,223.9,5665.0,219.1
12,14,Nielsen Racing,R. SALES / M. BECHE / B. HANLEY,Oreca 07 - Gibson,LMP2,G,18,1:27:23,2,13.0,03:44.2,218.8,5243.0,224.2
13,8,Toyota Gazoo Racing,S. BUEMI / B. HARTLEY / R. HIRAKAWA,Toyota GR010 HYBRID,HYPERCAR,M,171,13:02:18,16,10.0,03:29.7,234.0,46938.0,209.7
13,51,Ferrari AF Corse,A. PIER GUIDI / J. CALADO / A. GIOVINAZZI,Ferrari 499P,HYPERCAR,M,171,13:02:26,16,12.0,03:29.1,234.6,46946.0,209.1
13,2,Cadillac Racing,E. BAMBER / A. LYNN / R. WESTBROOK,Cadillac V-Series.R,HYPERCAR,M,171,13:02:27,15,56.0,03:29.9,233.7,46947.0,209.9
13,6,Porsche Penske Motorsport,K. ESTRE / A. LOTTERER / L. VANTHOOR,Porsche 963,HYPERCAR,M,170,13:02:48,15,130.0,03:29.7,234.0,46968.0,209.7
13,3,Cadillac Racing,S. BOURDAIS / R. VAN DER ZANDE / S. DIXON,Cadillac V-Series.R,HYPERCAR,M,170,13:03:30,16,12.0,03:28.3,235.5,47010.0,208.3
13,93,Peugeot TotalEnergies,P. DI RESTA / M. JENSEN / J. VERGNE,Peugeot 9X8,HYPERCAR,M,169,13:03:38,16,10.0,03:30.1,233.5,47018.0,210.1
13,708,Glickenhaus Racing,R. DUMAS / R. BRISCOE / O. PLA,Glickenhaus 007,HYPERCAR,M,168,13:02:47,16,29.0,03:30.1,233.5,46967.0,210.1
13,709,Glickenhaus Racing,F. MAILLEUX / N. BERTHON / E. GUTIERREZ,Glickenhaus 007,HYPERCAR,M,168,13:03:40,16,11.0,03:30.6,233.0,47020.0,210.6
13,5,Porsche Penske Motorsport,D. CAMERON / M. CHRISTENSEN / F. MAKOWIECKI,Porsche 963,HYPERCAR,M,166,13:03:15,17,9.0,03:30.1,233.5,46995.0,210.1
13,50,Ferrari AF Corse,A. FUOCO / M. MOLINA / N. NIELSEN,Ferrari 499P,HYPERCAR,M,166,13:04:49,16,31.0,03:29.0,234.7,47089.0,209.0
13,34,Inter Europol Competition,J. SMIECHOWSKI / A. COSTA / F. SCHERER,Oreca 07 - Gibson,LMP2,G,164,13:04:10,19,66.0,03:38.6,224.4,47050.0,218.6
13,65,Panis Racing,M. MALDONADO / T. VAN DER HELM / J. VAN UITERT,Oreca 07 - Gibson,LMP2,G,164,13:04:13,16,10.0,03:38.1,225.0,47053.0,218.1
13,30,Duqueine Team,N. JANI / R. BINDER / N. PINO,Oreca 07 - Gibson,LMP2,G,164,13:04:15,19,11.0,03:39.0,223.9,47055.0,219.0
13,41,Team WRT,R. ANDRADE / L. DELÉTRAZ / R. KUBICA,Oreca 07 - Gibson,LMP2,G,164,13:04:25,17,11.0,03:36.4,226.7,47065.0,216.4
13,94,Peugeot TotalEnergies,L. DUVAL / G. MENEZES / N. MÃLLER,Peugeot 9X8,HYPERCAR,M,164,13:05:39,15,10.0,03:29.7,234.0,47139.0,209.7
13,48,IDEC Sport,P. LAFARGUE / P. CHATIN / L. HÃRR,Oreca 07 - Gibson,LMP2,G,163,13:02:36,16,11.0,03:37.1,225.9,46956.0,217.1
13,36,Alpine Elf Team,M. VAXIVIERE / C. MILESI / J. CANAL,Oreca 07 - Gibson,LMP2,G,163,13:04:05,19,10.0,03:37.4,225.6,47045.0,217.4
13,31,Team WRT,S. GELAEL / F. HABSBURG / R. FRIJNS,Oreca 07 - Gibson,LMP2,G,163,13:04:19,17,53.0,03:39.3,223.6,47059.0,219.3
13,28,JOTA,D. HEINEMEIER-HANSSON / O. RASMUSSEN / P. FITTIPALDI,Oreca 07 - Gibson,LMP2,G,163,13:04:56,16,11.0,03:37.3,225.7,47096.0,217.3
13,10,Vector Sport,R. CULLEN / G. AUBRY / M. KAISER,Oreca 07 - Gibson,LMP2,G,163,13:05:25,16,11.0,03:37.7,225.3,47125.0,217.7
13,80,AF Corse,F. PERRODO / B. BARNICOAT / N. NATO,Oreca 07 - Gibson,LMP2,G,162,13:03:05,16,149.0,03:39.8,223.2,46985.0,219.8
13,45,Algarve Pro Racing,G. KURTZ / J. ALLEN / C. BRAUN,Oreca 07 - Gibson,LMP2,G,160,13:02:24,16,9.0,03:38.0,225.0,46944.0,218.0
13,35,Alpine Elf Team,A. NEGRÃO / O. CALDWELL / M. ROJAS,Oreca 07 - Gibson,LMP2,G,160,13:02:50,18,10.0,03:38.1,225.0,46970.0,218.1
13,22,United Autosports,P. HANSON / F. ALBUQUERQUE / F. LUBIN,Oreca 07 - Gibson,LMP2,G,159,13:03:03,18,11.0,03:37.8,225.2,46983.0,217.8
13,23,United Autosports,J. PIERSON / T. BLOMQVIST / O. JARVIS,Oreca 07 - Gibson,LMP2,G,159,13:03:04,17,10.0,03:37.7,225.3,46984.0,217.7
13,47,COOL Racing,DE GÉRUS / V. LOMKO / S. PAGENAUD,Oreca 07 - Gibson,LMP2,G,158,12:41:04,16,10.0,03:37.3,225.7,45664.0,217.3
13,57,Kessel Racing,T. KIMURA / S. HUFFAKER / D. SERRA,Ferrari 488 GTE Evo,LMGTE Am,M,158,13:04:02,13,8.0,03:52.5,211.0,47042.0,232.5
13,54,AF Corse,T. FLOHR / F. CASTELLACCI / D. RIGON,Ferrari 488 GTE Evo,LMGTE Am,M,158,13:04:05,14,8.0,03:52.1,211.3,47045.0,232.1
13,85,Iron Dames,S. BOVY / M. GATTING / R. FREY,Porsche 911 RSR - 19,LMGTE Am,M,158,13:04:43,12,10.0,03:54.9,208.9,47083.0,234.9
13,25,ORT by TF,A. AL HARTHY / M. DINAN / C. EASTWOOD,Aston Martin Vantage AMR,LMGTE Am,M,157,13:01:56,15,29.0,03:52.8,210.7,46916.0,232.8
13,56,Project 1 - AO,P. HYETT / G. JEANNETTE / M. CAIROLI,Porsche 911 RSR - 19,LMGTE Am,M,157,13:02:13,12,11.0,03:51.4,211.9,46933.0,231.4
13,24,Hendrick Motorsports,J. JOHNSON / M. ROCKENFELLER / J. BUTTON,Chevrolet Camaro ZL1,INNOVATIVE CAR,G,157,13:02:25,15,120.0,03:50.9,212.4,46945.0,230.9
13,88,Proton Competition,H. TINCKNELL / D. YOUNT / J. RIED,Porsche 911 RSR - 19,LMGTE Am,M,157,13:02:30,12,147.0,03:51.8,211.6,46950.0,231.8
13,86,GR Racing,M. WAINWRIGHT / B. BARKER / R. PERA,Porsche 911 RSR - 19,LMGTE Am,M,157,13:03:19,13,10.0,03:52.2,211.2,46999.0,232.2
13,38,Hertz Team JOTA,A. DA COSTA / W. STEVENS / Y. YE,Porsche 963,HYPERCAR,M,157,13:03:58,16,56.0,03:29.0,234.7,47038.0,209.0
13,33,Corvette Racing,N. CATSBURG / B. KEATING / N. VARRONE,Chevrolet Corvette C8.R,LMGTE Am,M,157,13:04:22,13,8.0,03:51.3,212.1,47062.0,231.3
13,911,Proton Competition,M. FASSBENDER / M. RUMP / R. LIETZ,Porsche 911 RSR - 19,LMGTE Am,M,157,13:04:58,13,16.0,03:53.1,210.5,47098.0,233.1
13,98,Northwest AMR,I. JAMES / D. MANCINELLI / A. RIBERAS,Aston Martin Vantage AMR,LMGTE Am,M,156,13:01:59,13,138.0,03:54.5,209.2,46919.0,234.5
13,37,COOL Racing,N. LAPIERRE / A. COIGNY / M. JAKOBSEN,Oreca 07 - Gibson,LMP2,G,156,13:03:16,20,54.0,03:39.0,224.0,46996.0,219.0
13,100,Walkenhorst Motorsport,C. HULL / A. HARYANTO / J. SEGAL,Ferrari 488 GTE Evo,LMGTE Am,M,155,13:02:38,13,11.0,03:54.7,209.0,46958.0,234.7
13,9,Prema Racing,B. VISCAAL / J. CORREA / F. UGRAN,Oreca 07 - Gibson,LMP2,G,155,13:04:22,17,10.0,03:37.8,225.2,47062.0,217.8
13,311,Action Express Racing,L. DERANI / A. SIMS / J. AITKEN,Cadillac V-Series.R,HYPERCAR,M,154,13:03:56,15,54.0,03:30.6,232.9,47036.0,210.6
13,74,Kessel Racing,K. COZZOLINO / Y. TSUJIKO / N. YOKOMIZO,Ferrari 488 GTE Evo,LMGTE Am,M,153,13:02:11,14,114.0,03:54.8,208.9,46931.0,234.8
13,777,D'Station Racing,S. HOSHINO / C. STEVENSON / T. FUJII,Aston Martin Vantage AMR,LMGTE Am,M,153,13:02:14,14,149.0,03:54.7,209.0,46934.0,234.7
13,43,DKR Engineering,T. VAN ROMPUY / U. DE WILDE / M. MARTIN,Oreca 07 - Gibson,LMP2,G,151,13:05:23,16,13.0,03:38.4,224.6,47123.0,218.4
13,4,Floyd Vanwall Racing Team,T. DILLMANN / E. GUERRIERI / T. VAUTIER,Vanwall Vandervell 680,HYPERCAR,M,150,12:43:36,18,125.0,03:32.6,230.7,45816.0,212.6
13,39,Graff Racing,R. LACORTE / G. VAN DER GARDE / P. PILET,Oreca 07 - Gibson,LMP2,G,147,13:02:27,16,11.0,03:39.0,224.0,46947.0,219.0
13,32,Inter Europol Competition,M. KVAMME / J. MAGNUSSEN / A. FJORDBACH,Oreca 07 - Gibson,LMP2,G,117,11:07:56,15,57.0,03:39.4,223.6,40076.0,219.4
13,77,Dempsey - Proton Racing,C. RIED / M. PEDERSEN / J. ANDLAUER,Porsche 911 RSR - 19,LMGTE Am,M,118,10:31:04,14,89.0,03:55.1,208.7,37864.0,235.1
13,63,Prema Racing,D. PIN / D. KVYAT / M. BORTOLOTTI,Oreca 07 - Gibson,LMP2,G,113,9:35:29,11,65.0,03:39.3,223.7,34529.0,219.3
13,7,Toyota Gazoo Racing,M. CONWAY / K. KOBAYASHI / J. LOPEZ,Toyota GR010 HYBRID,HYPERCAR,M,103,7:58:44,10,12.0,03:30.0,233.6,28724.0,210.0
13,66,JMW Motorsport,T. NEUBAUER / L. PRETTE / G. PETROBELLI,Ferrari 488 GTE Evo,LMGTE Am,M,89,7:58:43,8,8.0,03:53.1,210.5,28723.0,233.1
13,923,Racing Team Turkey,S. YOLUC / T. GAMBLE / D. VANTHOOR,Oreca 07 - Gibson,LMP2,G,87,7:50:02,10,9.0,03:37.6,225.4,28202.0,217.6
13,75,Porsche Penske Motorsport,F. NASR / M. JAMINET / N. TANDY,Porsche 963,HYPERCAR,M,84,6:44:44,7,12.0,03:29.9,233.7,24284.0,209.9
13,72,TF Sport,A. ROBIN / M. ROBIN / V. HASSE-CLOT,Aston Martin Vantage AMR,LMGTE Am,M,58,5:15:31,5,14.0,03:55.0,208.7,18931.0,235.0
13,83,Richard Mille AF Corse,L. PEREZ COMPANC / A. ROVERA / L. WADOUX,Ferrari 488 GTE Evo,LMGTE Am,M,33,2:46:33,3,8.0,03:52.5,211.0,9993.0,232.5
13,60,Iron Lynx,C. SCHIAVONI / M. CRESSONI / A. PICARIELLO,Porsche 911 RSR - 19,LMGTE Am,M,28,2:20:55,2,8.0,03:51.4,212.0,8455.0,231.4
13,16,Proton Competition,R. HARDWICK / Z. ROBICHON / J. HEYLEN,Porsche 911 RSR - 19,LMGTE Am,M,28,2:20:57,2,10.0,03:58.7,205.5,8457.0,238.7
13,55,GMB Motorsport,G. BIRCH / M. SØRENSEN/ J. MØLLER,Aston Martin Vantage AMR,LMGTE Am,M,21,1:45:27,2,17.0,03:56.2,207.7,6327.0,236.2
13,21,AF Corse,S. MANN / J. PIGUET / U. DE PAUW,Ferrari 488 GTE Evo,LMGTE Am,M,21,1:45:28,2,11.0,03:54.8,208.9,6328.0,234.8
13,13,Tower Motorsports,S. THOMAS / R. TAYLOR / R. RAST,Oreca 07 - Gibson,LMP2,G,19,1:34:25,3,10.0,03:39.1,223.9,5665.0,219.1
13,14,Nielsen Racing,R. SALES / M. BECHE / B. HANLEY,Oreca 07 - Gibson,LMP2,G,18,1:27:23,2,13.0,03:44.2,218.8,5243.0,224.2
14,8,Toyota Gazoo Racing,S. BUEMI / B. HARTLEY / R. HIRAKAWA,Toyota GR010 HYBRID,HYPERCAR,M,187,14:01:13,17,10.0,03:29.7,234.0,50473.0,209.7
14,51,Ferrari AF Corse,A. PIER GUIDI / J. CALADO / A. GIOVINAZZI,Ferrari 499P,HYPERCAR,M,187,14:01:58,17,12.0,03:29.1,234.6,50518.0,209.1
14,2,Cadillac Racing,E. BAMBER / A. LYNN / R. WESTBROOK,Cadillac V-Series.R,HYPERCAR,M,187,14:04:39,16,56.0,03:29.9,233.7,50679.0,209.9
14,6,Porsche Penske Motorsport,K. ESTRE / A. LOTTERER / L. VANTHOOR,Porsche 963,HYPERCAR,M,186,14:04:29,16,130.0,03:29.7,234.0,50669.0,209.7
14,3,Cadillac Racing,S. BOURDAIS / R. VAN DER ZANDE / S. DIXON,Cadillac V-Series.R,HYPERCAR,M,186,14:04:33,17,12.0,03:28.3,235.5,50673.0,208.3
14,93,Peugeot TotalEnergies,P. DI RESTA / M. JENSEN / J. VERGNE,Peugeot 9X8,HYPERCAR,M,185,14:04:50,17,10.0,03:30.1,233.5,50690.0,210.1
14,709,Glickenhaus Racing,F. MAILLEUX / N. BERTHON / E. GUTIERREZ,Glickenhaus 007,HYPERCAR,M,184,14:04:56,18,11.0,03:30.6,233.0,50696.0,210.6
14,708,Glickenhaus Racing,R. DUMAS / R. BRISCOE / O. PLA,Glickenhaus 007,HYPERCAR,M,184,14:05:02,18,29.0,03:30.1,233.5,50702.0,210.1
14,5,Porsche Penske Motorsport,D. CAMERON / M. CHRISTENSEN / F. MAKOWIECKI,Porsche 963,HYPERCAR,M,182,14:04:39,18,9.0,03:30.1,233.5,50679.0,210.1
14,50,Ferrari AF Corse,A. FUOCO / M. MOLINA / N. NIELSEN,Ferrari 499P,HYPERCAR,M,181,14:00:57,18,31.0,03:29.0,234.7,50457.0,209.0
14,41,Team WRT,R. ANDRADE / L. DELÉTRAZ / R. KUBICA,Oreca 07 - Gibson,LMP2,G,179,14:03:07,18,11.0,03:36.4,226.7,50587.0,216.4
14,34,Inter Europol Competition,J. SMIECHOWSKI / A. COSTA / F. SCHERER,Oreca 07 - Gibson,LMP2,G,179,14:03:36,20,66.0,03:38.6,224.4,50616.0,218.6
14,94,Peugeot TotalEnergies,L. DUVAL / G. MENEZES / N. MÃLLER,Peugeot 9X8,HYPERCAR,M,179,14:04:21,17,10.0,03:29.7,234.0,50661.0,209.7
14,65,Panis Racing,M. MALDONADO / T. VAN DER HELM / J. VAN UITERT,Oreca 07 - Gibson,LMP2,G,179,14:04:38,17,10.0,03:38.1,225.0,50678.0,218.1
14,30,Duqueine Team,N. JANI / R. BINDER / N. PINO,Oreca 07 - Gibson,LMP2,G,179,14:04:55,21,11.0,03:39.0,223.9,50695.0,219.0
14,48,IDEC Sport,P. LAFARGUE / P. CHATIN / L. HÃRR,Oreca 07 - Gibson,LMP2,G,179,14:05:06,17,11.0,03:37.1,225.9,50706.0,217.1
14,36,Alpine Elf Team,M. VAXIVIERE / C. MILESI / J. CANAL,Oreca 07 - Gibson,LMP2,G,178,14:02:50,20,10.0,03:37.4,225.6,50570.0,217.4
14,31,Team WRT,S. GELAEL / F. HABSBURG / R. FRIJNS,Oreca 07 - Gibson,LMP2,G,178,14:04:38,18,53.0,03:39.3,223.6,50678.0,219.3
14,28,JOTA,D. HEINEMEIER-HANSSON / O. RASMUSSEN / P. FITTIPALDI,Oreca 07 - Gibson,LMP2,G,178,14:04:52,17,11.0,03:37.3,225.7,50692.0,217.3
14,10,Vector Sport,R. CULLEN / G. AUBRY / M. KAISER,Oreca 07 - Gibson,LMP2,G,178,14:05:24,17,11.0,03:37.7,225.3,50724.0,217.7
14,80,AF Corse,F. PERRODO / B. BARNICOAT / N. NATO,Oreca 07 - Gibson,LMP2,G,177,14:02:48,18,149.0,03:39.8,223.2,50568.0,219.8
14,45,Algarve Pro Racing,G. KURTZ / J. ALLEN / C. BRAUN,Oreca 07 - Gibson,LMP2,G,176,14:05:25,17,9.0,03:38.0,225.0,50725.0,218.0
14,35,Alpine Elf Team,A. NEGRÃO / O. CALDWELL / M. ROJAS,Oreca 07 - Gibson,LMP2,G,175,14:01:30,19,10.0,03:38.1,225.0,50490.0,218.1
14,23,United Autosports,J. PIERSON / T. BLOMQVIST / O. JARVIS,Oreca 07 - Gibson,LMP2,G,175,14:05:36,18,10.0,03:37.7,225.3,50736.0,217.7
14,22,United Autosports,P. HANSON / F. ALBUQUERQUE / F. LUBIN,Oreca 07 - Gibson,LMP2,G,174,14:01:22,19,11.0,03:37.8,225.2,50482.0,217.8
14,38,Hertz Team JOTA,A. DA COSTA / W. STEVENS / Y. YE,Porsche 963,HYPERCAR,M,173,14:05:01,17,56.0,03:29.0,234.7,50701.0,209.0
14,57,Kessel Racing,T. KIMURA / S. HUFFAKER / D. SERRA,Ferrari 488 GTE Evo,LMGTE Am,M,172,14:01:45,14,8.0,03:52.5,211.0,50505.0,232.5
14,85,Iron Dames,S. BOVY / M. GATTING / R. FREY,Porsche 911 RSR - 19,LMGTE Am,M,172,14:04:24,13,10.0,03:54.9,208.9,50664.0,234.9
14,24,Hendrick Motorsports,J. JOHNSON / M. ROCKENFELLER / J. BUTTON,Chevrolet Camaro ZL1,INNOVATIVE CAR,G,172,14:04:28,16,120.0,03:50.9,212.4,50668.0,230.9
14,54,AF Corse,T. FLOHR / F. CASTELLACCI / D. RIGON,Ferrari 488 GTE Evo,LMGTE Am,M,172,14:05:05,14,8.0,03:52.1,211.3,50705.0,232.1
14,25,ORT by TF,A. AL HARTHY / M. DINAN / C. EASTWOOD,Aston Martin Vantage AMR,LMGTE Am,M,172,14:05:44,16,29.0,03:52.8,210.7,50744.0,232.8
14,56,Project 1 - AO,P. HYETT / G. JEANNETTE / M. CAIROLI,Porsche 911 RSR - 19,LMGTE Am,M,172,14:05:46,13,11.0,03:51.4,211.9,50746.0,231.4
14,86,GR Racing,M. WAINWRIGHT / B. BARKER / R. PERA,Porsche 911 RSR - 19,LMGTE Am,M,172,14:05:48,15,10.0,03:52.2,211.2,50748.0,232.2
14,37,COOL Racing,N. LAPIERRE / A. COIGNY / M. JAKOBSEN,Oreca 07 - Gibson,LMP2,G,171,14:01:27,21,54.0,03:39.0,224.0,50487.0,219.0
14,33,Corvette Racing,N. CATSBURG / B. KEATING / N. VARRONE,Chevrolet Corvette C8.R,LMGTE Am,M,171,14:01:45,13,8.0,03:51.3,212.1,50505.0,231.3
14,911,Proton Competition,M. FASSBENDER / M. RUMP / R. LIETZ,Porsche 911 RSR - 19,LMGTE Am,M,171,14:03:24,14,16.0,03:53.1,210.5,50604.0,233.1
14,98,Northwest AMR,I. JAMES / D. MANCINELLI / A. RIBERAS,Aston Martin Vantage AMR,LMGTE Am,M,171,14:05:37,14,138.0,03:54.5,209.2,50737.0,234.5
14,88,Proton Competition,H. TINCKNELL / D. YOUNT / J. RIED,Porsche 911 RSR - 19,LMGTE Am,M,170,13:57:05,13,147.0,03:51.8,211.6,50225.0,231.8
14,9,Prema Racing,B. VISCAAL / J. CORREA / F. UGRAN,Oreca 07 - Gibson,LMP2,G,170,14:02:51,18,10.0,03:37.8,225.2,50571.0,217.8
14,311,Action Express Racing,L. DERANI / A. SIMS / J. AITKEN,Cadillac V-Series.R,HYPERCAR,M,170,14:04:54,16,54.0,03:30.6,232.9,50694.0,210.6
14,100,Walkenhorst Motorsport,C. HULL / A. HARYANTO / J. SEGAL,Ferrari 488 GTE Evo,LMGTE Am,M,170,14:05:52,14,11.0,03:54.7,209.0,50752.0,234.7
14,74,Kessel Racing,K. COZZOLINO / Y. TSUJIKO / N. YOKOMIZO,Ferrari 488 GTE Evo,LMGTE Am,M,167,14:01:03,15,162.0,03:54.6,209.1,50463.0,234.6
14,43,DKR Engineering,T. VAN ROMPUY / U. DE WILDE / M. MARTIN,Oreca 07 - Gibson,LMP2,G,166,14:05:13,17,13.0,03:38.4,224.6,50713.0,218.4
14,777,D'Station Racing,S. HOSHINO / C. STEVENSON / T. FUJII,Aston Martin Vantage AMR,LMGTE Am,M,163,13:41:59,14,149.0,03:54.7,209.0,49319.0,234.7
14,39,Graff Racing,R. LACORTE / G. VAN DER GARDE / P. PILET,Oreca 07 - Gibson,LMP2,G,163,14:05:16,18,151.0,03:38.6,224.4,50716.0,218.6
14,47,COOL Racing,DE GÉRUS / V. LOMKO / S. PAGENAUD,Oreca 07 - Gibson,LMP2,G,158,12:41:04,16,10.0,03:37.3,225.7,45664.0,217.3
14,4,Floyd Vanwall Racing Team,T. DILLMANN / E. GUERRIERI / T. VAUTIER,Vanwall Vandervell 680,HYPERCAR,M,150,12:43:36,18,125.0,03:32.6,230.7,45816.0,212.6
14,32,Inter Europol Competition,M. KVAMME / J. MAGNUSSEN / A. FJORDBACH,Oreca 07 - Gibson,LMP2,G,117,11:07:56,15,57.0,03:39.4,223.6,40076.0,219.4
14,77,Dempsey - Proton Racing,C. RIED / M. PEDERSEN / J. ANDLAUER,Porsche 911 RSR - 19,LMGTE Am,M,118,10:31:04,14,89.0,03:55.1,208.7,37864.0,235.1
14,63,Prema Racing,D. PIN / D. KVYAT / M. BORTOLOTTI,Oreca 07 - Gibson,LMP2,G,113,9:35:29,11,65.0,03:39.3,223.7,34529.0,219.3
14,7,Toyota Gazoo Racing,M. CONWAY / K. KOBAYASHI / J. LOPEZ,Toyota GR010 HYBRID,HYPERCAR,M,103,7:58:44,10,12.0,03:30.0,233.6,28724.0,210.0
14,66,JMW Motorsport,T. NEUBAUER / L. PRETTE / G. PETROBELLI,Ferrari 488 GTE Evo,LMGTE Am,M,89,7:58:43,8,8.0,03:53.1,210.5,28723.0,233.1
14,923,Racing Team Turkey,S. YOLUC / T. GAMBLE / D. VANTHOOR,Oreca 07 - Gibson,LMP2,G,87,7:50:02,10,9.0,03:37.6,225.4,28202.0,217.6
14,75,Porsche Penske Motorsport,F. NASR / M. JAMINET / N. TANDY,Porsche 963,HYPERCAR,M,84,6:44:44,7,12.0,03:29.9,233.7,24284.0,209.9
14,72,TF Sport,A. ROBIN / M. ROBIN / V. HASSE-CLOT,Aston Martin Vantage AMR,LMGTE Am,M,58,5:15:31,5,14.0,03:55.0,208.7,18931.0,235.0
14,83,Richard Mille AF Corse,L. PEREZ COMPANC / A. ROVERA / L. WADOUX,Ferrari 488 GTE Evo,LMGTE Am,M,33,2:46:33,3,8.0,03:52.5,211.0,9993.0,232.5
14,60,Iron Lynx,C. SCHIAVONI / M. CRESSONI / A. PICARIELLO,Porsche 911 RSR - 19,LMGTE Am,M,28,2:20:55,2,8.0,03:51.4,212.0,8455.0,231.4
14,16,Proton Competition,R. HARDWICK / Z. ROBICHON / J. HEYLEN,Porsche 911 RSR - 19,LMGTE Am,M,28,2:20:57,2,10.0,03:58.7,205.5,8457.0,238.7
14,55,GMB Motorsport,G. BIRCH / M. SØRENSEN/ J. MØLLER,Aston Martin Vantage AMR,LMGTE Am,M,21,1:45:27,2,17.0,03:56.2,207.7,6327.0,236.2
14,21,AF Corse,S. MANN / J. PIGUET / U. DE PAUW,Ferrari 488 GTE Evo,LMGTE Am,M,21,1:45:28,2,11.0,03:54.8,208.9,6328.0,234.8
14,13,Tower Motorsports,S. THOMAS / R. TAYLOR / R. RAST,Oreca 07 - Gibson,LMP2,G,19,1:34:25,3,10.0,03:39.1,223.9,5665.0,219.1
14,14,Nielsen Racing,R. SALES / M. BECHE / B. HANLEY,Oreca 07 - Gibson,LMP2,G,18,1:27:23,2,13.0,03:44.2,218.8,5243.0,224.2
15,8,Toyota Gazoo Racing,S. BUEMI / B. HARTLEY / R. HIRAKAWA,Toyota GR010 HYBRID,HYPERCAR,M,200,15:00:58,18,10.0,03:29.7,234.0,54058.0,209.7
15,51,Ferrari AF Corse,A. PIER GUIDI / J. CALADO / A. GIOVINAZZI,Ferrari 499P,HYPERCAR,M,200,15:01:09,18,12.0,03:29.1,234.6,54069.0,209.1
15,2,Cadillac Racing,E. BAMBER / A. LYNN / R. WESTBROOK,Cadillac V-Series.R,HYPERCAR,M,200,15:02:56,17,56.0,03:29.9,233.7,54176.0,209.9
15,6,Porsche Penske Motorsport,K. ESTRE / A. LOTTERER / L. VANTHOOR,Porsche 963,HYPERCAR,M,199,15:02:04,17,199.0,03:29.7,234.0,54124.0,209.7
15,3,Cadillac Racing,S. BOURDAIS / R. VAN DER ZANDE / S. DIXON,Cadillac V-Series.R,HYPERCAR,M,199,15:02:51,18,12.0,03:28.3,235.5,54171.0,208.3
15,93,Peugeot TotalEnergies,P. DI RESTA / M. JENSEN / J. VERGNE,Peugeot 9X8,HYPERCAR,M,198,15:03:32,18,10.0,03:30.1,233.5,54212.0,210.1
